promised_line_id,submission_id,submission_date,insured_name,broker_name,broker_contact,coverage_type,effective_date,expiry_date,total_insured_value,limit_requested,deductible,lead_follow,our_line_pct,our_premium,technical_premium,rate_per_million,deviation_from_technical_pct,decision,decision_date,decision_reason,underwriter_name,authority_level,referral_required,decline_reason,ntu_reason,bound_premium,bound_date,renewal_of,fac_reinsurance_purchased,fac_premium,number_of_locations,primary_state,occupancy_class
PL-01078,SUB-2021-1078,2021-03-03,Uptown Retail Partners,Marsh McLennan,James Whitfield,Commercial Property,2021-03-29,2022-03-29,200000000,25000000,173070,Lead,15,579999,680000,2.9,-14.0,Bound,2021-03-16,,Priya Nair,UW,True,,,579999,2021-03-16,PL-01424,True,70015,30,NY,Hospitality - Hotel
PL-01079,SUB-2022-1079,2022-07-11,Beacon Light Industries,Lockton Companies,Emily Hartwell,Commercial Property,2022-08-16,2023-08-16,250000000,25000000,218995,Lead,100,0,625000,2.7,6.0,Expired,2022-07-31,,Robert Tanner,Senior UW,True,,,0,,,False,0,39,AZ,Office - Class A
PL-01080,SUB-2021-1080,2021-06-28,Delta Warehousing Group,Willis Towers Watson,David Armstrong,Commercial Property,2021-08-03,2022-08-03,25000000,25000000,32228,Lead,20,120000,140000,4.8,-15.0,Bound,2021-07-14,,Simon Button,SVP,False,,,120000,2021-07-14,,False,0,10,AZ,Automotive - Dealership
PL-01081,SUB-2026-1081,2026-09-09,Vista Energy Storage LLC,BMS Group,Andrew Patel,Commercial Property,2026-11-06,2027-11-06,25000000,25000000,36625,Lead,100,75000,72499,3.0,3.0,Bound,2026-09-26,,James Whitlock,UW,False,,,75000,2026-09-26,,False,0,10,WI,Education - University
PL-01082,SUB-2022-1082,2022-04-07,Brunswick Industrial Corp,McGill and Partners,Thomas Keane,Commercial Property,2022-06-01,2023-06-01,15000000,15000000,25000,Lead,20,0,84000,4.7,-16.0,Declined,2022-04-29,Reinsurance not available at viable economics,Simon Button,SVP,True,Reinsurance not available at viable economics,,0,,,False,0,2,TN,Pharmaceutical - Manufacturing
PL-01083,SUB-2023-1083,2023-03-17,Trafalgar Real Estate,Howden Group,Michael Cross,Commercial Property,2023-05-31,2024-05-30,15000000,15000000,25000,Follow,20,0,159000,10.6,-0.0,Declined,2023-04-03,Excessive CAT exposure - aggregate PML exceeds tolerance,Priya Nair,UW,False,Excessive CAT exposure - aggregate PML exceeds tolerance,,0,,,False,0,2,CO,Agricultural - Storage
PL-01084,SUB-2022-1084,2021-12-10,Metro Commercial Partners,Gallagher,Rachel Foster,Commercial Property,2022-01-09,2023-01-09,40000000,25000000,45912,Lead,50,340000,360000,8.5,-6.0,Bound,2021-12-15,,Priya Nair,UW,False,,,340000,2021-12-15,,False,0,3,NC,Real Estate - Residential Portfolio
PL-01085,SUB-2024-1085,2024-11-08,Riverside Agricultural Coop,Aon plc,Sarah Chen,Commercial Property,2024-12-11,2025-12-11,50000000,25000000,63055,Lead,20,574999,585000,11.5,-2.0,Bound,2024-11-29,,Priya Nair,UW,False,,,574999,2024-11-29,PL-01055,False,0,1,OR,Real Estate - Residential Portfolio
PL-01086,SUB-2021-1086,2021-02-23,Trident Marine Processing,BMS Group,Andrew Patel,Commercial Property,2021-04-18,2022-04-18,85000000,25000000,65503,Lead,25,909500,867000,10.7,5.0,Bound,2021-02-26,,Robert Tanner,Senior UW,False,,,909500,2021-02-26,,False,0,15,NC,Automotive - Manufacturing
PL-01087,SUB-2025-1087,2025-01-07,Xenon Technology Inc,Willis Towers Watson,David Armstrong,Commercial Property,2025-03-21,2026-03-21,20000000,20000000,25000,Lead,25,0,68000,3.3,-4.0,NTU,2025-01-24,Premium too high,James Whitlock,UW,False,,Premium too high,0,,,False,0,1,CA,Healthcare - Hospital
PL-01088,SUB-2026-1088,2026-03-29,Kensington Real Estate Trust,Marsh McLennan,James Whitfield,Commercial Property,2026-06-13,2027-06-13,10000000,10000000,25000,Follow,100,51000,51000,5.1,-0.0,Bound,2026-04-14,,Claire Hemsworth,Senior UW,False,,,51000,2026-04-14,,False,0,2,MO,Automotive - Manufacturing
PL-01089,SUB-2021-1089,2021-07-24,Olympia Agricultural Co,Howden Group,Michael Cross,Commercial Property,2021-08-13,2022-08-13,30000000,25000000,57539,Lead,25,0,138000,5.1,10.0,Declined,2021-08-02,Poor loss history - 5-year loss ratio exceeds 60%,James Whitlock,UW,False,Poor loss history - 5-year loss ratio exceeds 60%,,0,,PL-01061,False,0,1,LA,Energy - Storage
PL-01090,SUB-2024-1090,2024-11-22,Apex Manufacturing Corp,Miller Insurance,Charlotte Webb,Commercial Property,2024-12-21,2025-12-21,75000000,25000000,134448,Lead,20,345000,352500,4.6,-3.0,Bound,2024-12-07,,Priya Nair,UW,True,,,345000,2024-12-07,PL-01471,False,0,46,WA,Office - Class A
PL-01091,SUB-2021-1091,2021-01-25,Jasper Distribution LLC,Gallagher,Rachel Foster,Commercial Property,2021-03-27,2022-03-27,120000000,25000000,142817,Lead,100,0,780000,5.4,-17.0,Declined,2021-02-02,Reinsurance not available at viable economics,James Whitlock,UW,True,Reinsurance not available at viable economics,,0,,,False,0,41,WA,Agricultural - Processing
PL-01092,SUB-2023-1092,2023-04-26,Newport Industrial Corp,Lockton Companies,Emily Hartwell,Commercial Property,2023-06-27,2024-06-26,15000000,15000000,25000,Lead,15,0,162000,11.0,2.0,NTU,2023-05-04,Broker placed elsewhere,Priya Nair,UW,False,,Broker placed elsewhere,0,,,False,0,7,WI,Healthcare - Hospital
PL-01093,SUB-2021-1093,2021-09-24,Trident Marine Processing,Gallagher,Rachel Foster,Commercial Property,2021-11-05,2022-11-05,30000000,25000000,37235,Follow,15,105000,123000,3.5,-15.0,Bound,2021-10-17,,Claire Hemsworth,Senior UW,False,,,105000,2021-10-17,,False,0,4,IL,Manufacturing - Heavy
PL-01094,SUB-2021-1094,2021-06-15,Platinum Automotive Corp,Gallagher,Rachel Foster,Commercial Property,2021-08-19,2022-08-19,65000000,25000000,62764,Follow,100,0,351000,4.8,-12.0,Declined,2021-07-04,Outside appetite - excluded occupancy class,Claire Hemsworth,Senior UW,False,Outside appetite - excluded occupancy class,,0,,PL-01425,False,0,41,MN,Manufacturing - Light
PL-01095,SUB-2021-1095,2021-04-02,Keystone Office Holdings,Aon plc,Sarah Chen,Commercial Property,2021-06-18,2022-06-18,50000000,25000000,49114,Follow,15,0,400000,8.7,9.0,NTU,2021-04-23,Insured did not proceed,Simon Button,SVP,False,,Insured did not proceed,0,,PL-01031,False,0,8,WI,Agricultural - Storage
PL-01096,SUB-2025-1096,2025-09-09,Hampshire Tech Parks Ltd,Aon plc,Sarah Chen,Commercial Property,2025-12-05,2026-12-05,100000000,25000000,141470,Lead,25,289999,289999,2.9,1.0,Referred,2025-09-28,,Robert Tanner,Senior UW,False,,,0,,,False,0,12,WI,Manufacturing - Light
PL-01097,SUB-2022-1097,2021-11-15,Zephyr Logistics Holdings,McGill and Partners,Thomas Keane,Commercial Property,2022-01-23,2023-01-23,150000000,25000000,237840,Follow,50,0,1290000,7.1,-18.0,NTU,2021-11-27,Premium too high,Robert Tanner,Senior UW,True,,Premium too high,0,,,False,0,41,TX,Agricultural - Storage
PL-01098,SUB-2024-1098,2024-04-15,Silverstone Automotive Group,Gallagher,Rachel Foster,Commercial Property,2024-06-22,2025-06-22,50000000,25000000,85988,Follow,100,0,410000,8.9,8.0,NTU,2024-05-08,Premium too high,Robert Tanner,Senior UW,False,,Premium too high,0,,,False,0,3,LA,Pharmaceutical - Manufacturing
PL-01099,SUB-2023-1099,2023-01-09,Essex Food Manufacturing,BMS Group,Andrew Patel,Commercial Property,2023-02-26,2024-02-26,20000000,20000000,25000,Lead,100,118000,113999,5.9,3.0,Bound,2023-01-16,,Robert Tanner,Senior UW,False,,,118000,2023-01-16,,False,0,4,VA,Technology - Office Campus
PL-01100,SUB-2023-1100,2022-12-01,Exeter Healthcare Properties,BMS Group,Andrew Patel,Commercial Property,2023-01-11,2024-01-11,85000000,25000000,94884,Lead,20,0,697000,7.0,-15.0,NTU,2022-12-18,Broker placed elsewhere,Simon Button,SVP,False,,Broker placed elsewhere,0,,,False,0,9,OR,Technology - Data Centre
PL-01101,SUB-2025-1101,2025-09-22,Hampshire Tech Parks Ltd,Lockton Companies,Emily Hartwell,Commercial Property,2025-12-10,2026-12-10,150000000,25000000,250077,Follow,15,1425000,1665000,9.5,-14.0,Bound,2025-10-04,,James Whitlock,UW,True,,,1425000,2025-10-04,,False,170956,31,AZ,Warehouse - Cold Storage
PL-01102,SUB-2022-1102,2022-03-31,Ridgeway Office Parks,Howden Group,Michael Cross,Commercial Property,2022-05-26,2023-05-26,75000000,25000000,68189,Follow,50,0,697500,8.8,-5.0,NTU,2022-04-05,Insured did not proceed,Simon Button,SVP,False,,Insured did not proceed,0,,,False,0,7,MA,Food Processing
PL-01103,SUB-2021-1103,2021-09-25,Lakewood Healthcare Systems,Lockton Companies,Emily Hartwell,Commercial Property,2021-12-01,2022-12-01,10000000,10000000,25000,Lead,25,64000,73000,6.4,-13.0,Bound,2021-10-05,,Priya Nair,UW,False,,,64000,2021-10-05,,False,0,7,CO,Retail - Shopping Centre
PL-01104,SUB-2021-1104,2021-10-30,Ridgeway Office Parks,Marsh McLennan,James Whitfield,Commercial Property,2021-11-21,2022-11-21,150000000,25000000,262866,Follow,15,0,1050000,6.9,-2.0,Declined,2021-11-10,Excessive CAT exposure - aggregate PML exceeds tolerance,Robert Tanner,Senior UW,False,Excessive CAT exposure - aggregate PML exceeds tolerance,,0,,,False,0,46,IL,Pharmaceutical - Manufacturing
PL-01105,SUB-2021-1105,2021-08-12,Olympia Agricultural Co,Howden Group,Michael Cross,Commercial Property,2021-09-15,2022-09-15,25000000,25000000,34877,Lead,15,212500,215000,8.5,-1.0,Bound,2021-08-30,,Claire Hemsworth,Senior UW,False,,,212500,2021-08-30,,False,0,7,TX,Manufacturing - Heavy
PL-01106,SUB-2021-1106,2021-09-21,Silverstone Automotive Group,Howden Group,Michael Cross,Commercial Property,2021-12-17,2022-12-17,25000000,25000000,25000,Follow,15,162500,162500,6.5,-0.0,Bound,2021-10-05,,Priya Nair,UW,False,,,162500,2021-10-05,,False,0,10,MA,Agricultural - Storage
PL-01107,SUB-2021-1107,2021-01-02,Portland Warehousing Inc,BMS Group,Andrew Patel,Commercial Property,2021-03-08,2022-03-08,100000000,25000000,101720,Lead,15,1040000,1180000,10.4,-12.0,Bound,2021-01-07,,Simon Button,SVP,False,,,1040000,2021-01-07,,False,0,25,TX,Food Processing
PL-01108,SUB-2026-1108,2025-12-28,Riverside Agricultural Coop,Willis Towers Watson,David Armstrong,Commercial Property,2026-03-19,2027-03-19,200000000,25000000,154683,Lead,100,860000,840000,4.3,3.0,Bound,2026-01-20,,Simon Button,SVP,False,,,860000,2026-01-20,,True,89180,42,NJ,Energy - Renewable
PL-01109,SUB-2023-1109,2023-10-11,Zenith Food Processing Corp,Marsh McLennan,James Whitfield,Commercial Property,2023-11-04,2024-11-03,75000000,25000000,58999,Lead,100,855000,892500,11.4,-4.0,Bound,2023-11-03,,Claire Hemsworth,Senior UW,False,,,855000,2023-11-03,,False,0,26,VA,Technology - Data Centre
PL-01110,SUB-2023-1110,2022-11-14,Riverside Agricultural Coop,Howden Group,Michael Cross,Commercial Property,2023-02-05,2024-02-05,120000000,25000000,149554,Follow,25,1212000,1320000,10.1,-8.0,Bound,2022-12-09,,Simon Button,SVP,False,,,1212000,2022-12-09,,True,130765,29,WA,Healthcare - Clinic
PL-01111,SUB-2025-1111,2025-09-01,Xenon Technology Inc,BMS Group,Andrew Patel,Commercial Property,2025-10-12,2026-10-12,40000000,25000000,46634,Follow,100,212000,216000,5.3,-2.0,Bound,2025-09-26,,Robert Tanner,Senior UW,False,,,212000,2025-09-26,,False,0,5,CA,Manufacturing - Heavy
PL-01112,SUB-2026-1112,2026-08-24,Uptown Retail Partners,Ed Broking,Laura Simpson,Commercial Property,2026-10-03,2027-10-03,10000000,10000000,25000,Follow,20,81999,89000,8.2,-8.0,Bound,2026-08-27,,Priya Nair,UW,False,,,81999,2026-08-27,PL-01034,False,0,2,AZ,Real Estate - Mixed Use
PL-01113,SUB-2025-1113,2024-12-18,Eclipse Energy Holdings,Gallagher,Rachel Foster,Commercial Property,2025-03-04,2026-03-04,85000000,25000000,115675,Follow,25,824500,765000,9.7,8.0,Bound,2024-12-23,,Robert Tanner,Senior UW,False,,,824500,2024-12-23,,False,0,10,TX,Agricultural - Processing
PL-01114,SUB-2023-1114,2023-10-17,Junction City Warehousing,Lockton Companies,Emily Hartwell,Commercial Property,2023-12-09,2024-12-08,65000000,25000000,76011,Follow,25,390000,403000,6.0,-3.0,Bound,2023-11-11,,Simon Button,SVP,False,,,390000,2023-11-11,,False,0,34,OH,Pharmaceutical - R&D
PL-01115,SUB-2024-1115,2024-05-30,Norfolk Agricultural Holdings,Lockton Companies,Emily Hartwell,Commercial Property,2024-08-02,2025-08-02,20000000,20000000,25000,Follow,25,250000,240000,12.5,4.0,Bound,2024-06-24,,Simon Button,SVP,False,,,250000,2024-06-24,,False,0,8,TN,Manufacturing - Light
PL-01116,SUB-2025-1116,2024-10-20,United Pharma Holdings,Willis Towers Watson,David Armstrong,Commercial Property,2025-01-18,2026-01-18,25000000,25000000,30027,Follow,50,0,117500,4.5,-5.0,Declined,2024-11-10,Incomplete submission - insufficient information to rate,Robert Tanner,Senior UW,False,Incomplete submission - insufficient information to rate,,0,,,False,0,3,NY,Hospitality - Restaurant
PL-01117,SUB-2021-1117,2021-09-24,Lakewood Healthcare Systems,Aon plc,Sarah Chen,Commercial Property,2021-10-30,2022-10-30,65000000,25000000,76372,Follow,25,0,416000,5.9,-8.0,Declined,2021-10-07,Outside appetite - excluded occupancy class,Robert Tanner,Senior UW,False,Outside appetite - excluded occupancy class,,0,,PL-01424,False,0,34,CT,Pharmaceutical - Manufacturing
PL-01118,SUB-2023-1118,2023-05-10,Xenon Technology Inc,Willis Towers Watson,David Armstrong,Commercial Property,2023-07-13,2024-07-12,75000000,25000000,132667,Lead,50,0,405000,4.6,-15.0,Declined,2023-05-29,Poor loss history - 5-year loss ratio exceeds 60%,Priya Nair,UW,True,Poor loss history - 5-year loss ratio exceeds 60%,,0,,,False,0,10,NY,Retail - Standalone
PL-01119,SUB-2022-1119,2022-08-14,Junction City Warehousing,Willis Towers Watson,David Armstrong,Commercial Property,2022-09-24,2023-09-24,75000000,25000000,132284,Follow,100,0,307500,4.4,8.0,NTU,2022-09-07,Premium too high,Robert Tanner,Senior UW,False,,Premium too high,0,,,False,0,42,CA,Energy - Renewable
PL-01120,SUB-2021-1120,2021-02-11,Delta Warehousing Group,Aon plc,Sarah Chen,Commercial Property,2021-05-05,2022-05-05,30000000,25000000,43885,Lead,20,0,294000,9.0,-8.0,NTU,2021-03-06,Premium too high,Simon Button,SVP,False,,Premium too high,0,,PL-01413,False,0,4,MI,Automotive - Manufacturing
PL-01121,SUB-2024-1121,2024-09-17,Brunswick Industrial Corp,Howden Group,Michael Cross,Commercial Property,2024-10-25,2025-10-25,20000000,20000000,35844,Lead,25,120000,128000,6.0,-6.0,Bound,2024-09-30,,Priya Nair,UW,False,,,120000,2024-09-30,,False,0,8,TX,Pharmaceutical - Manufacturing
PL-01122,SUB-2022-1122,2022-06-30,Quantum Data Systems LLC,Gallagher,Rachel Foster,Commercial Property,2022-08-01,2023-08-01,25000000,25000000,47951,Follow,20,0,92500,3.4,-7.0,Declined,2022-07-04,Poor loss history - 5-year loss ratio exceeds 60%,James Whitlock,UW,False,Poor loss history - 5-year loss ratio exceeds 60%,,0,,PL-01443,False,0,8,NJ,Manufacturing - Heavy
PL-01123,SUB-2026-1123,2026-06-07,United Pharma Holdings,Gallagher,Rachel Foster,Commercial Property,2026-08-05,2027-08-05,150000000,25000000,80214,Lead,15,1020000,1080000,6.8,-5.0,Referred,2026-06-25,,James Whitlock,UW,True,,,0,,,False,0,11,PA,Technology - Data Centre
PL-01124,SUB-2026-1124,2026-02-15,Eclipse Energy Holdings,Lockton Companies,Emily Hartwell,Commercial Property,2026-04-12,2027-04-12,30000000,25000000,25000,Lead,20,258000,246000,8.6,5.0,Bound,2026-03-07,,James Whitlock,UW,False,,,258000,2026-03-07,PL-01135,False,0,8,TX,Retail - Standalone
PL-01125,SUB-2021-1125,2021-08-21,Vista Energy Storage LLC,McGill and Partners,Thomas Keane,Commercial Property,2021-10-29,2022-10-29,85000000,25000000,99920,Follow,25,357000,365500,4.2,-3.0,Bound,2021-09-09,,Robert Tanner,Senior UW,False,,,357000,2021-09-09,,False,0,36,TX,Healthcare - Hospital
PL-01126,SUB-2023-1126,2023-01-01,Pioneer Cold Storage Inc,Willis Towers Watson,David Armstrong,Commercial Property,2023-03-27,2024-03-26,40000000,25000000,25000,Lead,50,0,455999,11.7,3.0,Declined,2023-01-16,Single location concentration risk exceeds net retention,Simon Button,SVP,False,Single location concentration risk exceeds net retention,,0,,,False,0,9,AZ,Technology - Office Campus
PL-01127,SUB-2025-1127,2025-04-01,Lancaster Manufacturing PLC,BMS Group,Andrew Patel,Commercial Property,2025-05-29,2026-05-29,20000000,20000000,25000,Follow,15,204000,225999,10.2,-10.0,Bound,2025-04-22,,Priya Nair,UW,False,,,204000,2025-04-22,,False,0,6,WI,Agricultural - Storage
PL-01128,SUB-2021-1128,2021-01-30,Meridian Healthcare Properties,Miller Insurance,Charlotte Webb,Commercial Property,2021-04-20,2022-04-20,15000000,15000000,29259,Follow,15,124500,120000,8.3,4.0,Bound,2021-02-10,,Simon Button,SVP,False,,,124500,2021-02-10,PL-01026,False,0,7,LA,Technology - Data Centre
PL-01129,SUB-2021-1129,2021-04-06,Mayfair Hospitality Ltd,Willis Towers Watson,David Armstrong,Commercial Property,2021-05-10,2022-05-10,150000000,25000000,174233,Lead,50,0,585000,3.9,0.0,NTU,2021-04-15,Broker placed elsewhere,James Whitlock,UW,True,,Broker placed elsewhere,0,,,False,0,25,MO,Pharmaceutical - R&D
PL-01130,SUB-2026-1130,2026-09-10,Atlas Commercial Properties,McGill and Partners,Thomas Keane,Commercial Property,2026-10-26,2027-10-26,200000000,25000000,197514,Follow,15,0,1880000,9.5,1.0,Expired,2026-09-30,,James Whitlock,UW,True,,,0,,,False,0,48,MN,Agricultural - Storage
PL-01131,SUB-2023-1131,2023-09-29,Westfield Shopping Centres,Miller Insurance,Charlotte Webb,Commercial Property,2023-12-19,2024-12-18,100000000,25000000,193600,Lead,15,1070000,1070000,10.7,0.0,Bound,2023-10-08,,James Whitlock,UW,True,,,1070000,2023-10-08,PL-01482,False,0,50,MA,Energy - Renewable
PL-01132,SUB-2024-1132,2023-12-01,Meridian Healthcare Properties,Howden Group,Michael Cross,Commercial Property,2024-01-26,2025-01-25,40000000,25000000,73745,Lead,25,0,232000,6.3,8.0,NTU,2023-12-07,Coverage terms not acceptable,Claire Hemsworth,Senior UW,False,,Coverage terms not acceptable,0,,,False,0,8,MN,Pharmaceutical - Manufacturing
PL-01133,SUB-2023-1133,2023-04-12,Silverstone Automotive Group,Howden Group,Michael Cross,Commercial Property,2023-05-27,2024-05-26,40000000,25000000,36267,Follow,25,356000,348000,8.9,2.0,Bound,2023-05-02,,Simon Button,SVP,False,,,356000,2023-05-02,PL-01315,False,0,8,CA,Pharmaceutical - Manufacturing
PL-01134,SUB-2026-1134,2026-03-18,Eclipse Energy Holdings,Lockton Companies,Emily Hartwell,Commercial Property,2026-04-19,2027-04-19,100000000,25000000,50777,Follow,50,0,300000,2.8,-8.0,NTU,2026-04-11,Insured did not proceed,Simon Button,SVP,False,,Insured did not proceed,0,,,False,0,15,GA,Energy - Storage
PL-01135,SUB-2023-1135,2023-05-14,Lancaster Manufacturing PLC,Miller Insurance,Charlotte Webb,Commercial Property,2023-08-10,2024-08-09,30000000,25000000,56095,Lead,20,0,333000,9.2,-17.0,Expired,2023-05-18,,Claire Hemsworth,Senior UW,True,,,0,,,False,0,1,NJ,Warehouse - Cold Storage
PL-01136,SUB-2022-1136,2022-01-13,Westfield Shopping Centres,Marsh McLennan,James Whitfield,Commercial Property,2022-03-16,2023-03-16,200000000,25000000,396729,Follow,15,0,2160000,8.6,-20.0,Declined,2022-01-25,Construction quality concerns - predominantly frame/wood construction,Priya Nair,UW,True,Construction quality concerns - predominantly frame/wood construction,,0,,,False,0,19,CT,Office - Class B
PL-01137,SUB-2023-1137,2023-10-08,Ridgeway Office Parks,BMS Group,Andrew Patel,Commercial Property,2023-11-20,2024-11-19,15000000,15000000,25000,Lead,15,57000,60000,3.8,-6.0,Bound,2023-10-11,,Priya Nair,UW,False,,,57000,2023-10-11,,False,0,6,AZ,Hospitality - Hotel
PL-01138,SUB-2023-1138,2022-12-21,Yorkshire Building Materials,Willis Towers Watson,David Armstrong,Commercial Property,2023-01-27,2024-01-27,75000000,25000000,142780,Lead,25,0,247500,3.3,0.0,NTU,2023-01-08,Premium too high,James Whitlock,UW,True,,Premium too high,0,,,False,0,21,CO,Healthcare - Hospital
PL-01139,SUB-2023-1139,2023-07-30,Hampshire Tech Parks Ltd,Howden Group,Michael Cross,Commercial Property,2023-08-26,2024-08-25,85000000,25000000,57573,Lead,50,391000,425000,4.6,-9.0,Bound,2023-08-23,,Robert Tanner,Senior UW,False,,,391000,2023-08-23,,False,0,1,CT,Agricultural - Processing
PL-01140,SUB-2022-1140,2022-07-04,Portland Warehousing Inc,Howden Group,Michael Cross,Commercial Property,2022-09-20,2023-09-20,85000000,25000000,95520,Follow,20,0,391000,3.9,-16.0,NTU,2022-07-26,Premium too high,Simon Button,SVP,True,,Premium too high,0,,,False,0,15,MA,Warehouse - Cold Storage
